antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'repayment_clean_observed', 'leverage_3_to_6x'})",frozenset({'credit_medium'}),0.15997529859230045,0.3439278045220418,0.07303757140250663,0.4565553060078608,1.3274742547853553,1.0,0.018017618179898658,1.207247402966544,0.29366960461871333,0.16951360929784104,0.17166937154495357,0.3344591981453698,fpgrowth,Portfolio-wide,356255,26020,"{leverage_3_to_6x, repayment_clean_observed} -> {credit_medium}","{leverage_3_to_6x, repayment_clean_observed} -> {credit_medium}"
"frozenset({'leverage_under_3x', 'credit_medium'})",frozenset({'burden_under_20pct'}),0.14880913952084884,0.6564820142875187,0.13344935509677058,0.8967819821179311,1.3660419670312072,1.0,0.035758831439731326,3.328081596228342,0.3148037425940539,0.19863211153680643,0.6995265978053895,0.5500307558906065,fpgrowth,Portfolio-wide,356255,47542,"{credit_medium, leverage_under_3x} -> {burden_under_20pct}","{credit_medium, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'credit_medium', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.22074076153317146,0.47446632327967325,0.13344935509677058,0.6045523906408953,1.2741734470468267,1.0,0.028715297574171586,1.3289590435811467,0.27613081968570297,0.23755677587955773,0.2475313631146229,0.442907203833679,fpgrowth,Portfolio-wide,356255,47542,"{burden_under_20pct, credit_medium} -> {leverage_under_3x}","{burden_under_20pct, credit_medium} -> {leverage_under_3x}"
"frozenset({'credit_medium', 'card_history_not_observed'})",frozenset({'leverage_3_to_6x'}),0.23678264164713478,0.3596637240179085,0.11364893124307027,0.4799715488115701,1.334500859440779,1.0,0.028486804565463847,1.2313485435627993,0.3284204114728593,0.23539671742277574,0.18788225703618625,0.3979790937951647,fpgrowth,Portfolio-wide,356255,40488,"{card_history_not_observed, credit_medium} -> {leverage_3_to_6x}","{card_history_not_observed, credit_medium} -> {leverage_3_to_6x}"
"frozenset({'card_history_not_observed', 'leverage_3_to_6x'})",frozenset({'credit_medium'}),0.24962737365089613,0.3439278045220418,0.11364893124307027,0.45527431379384015,1.3237496585265538,1.0,0.02779513667471417,1.204408406086541,0.325931605082801,0.23681486117366307,0.1697168543938686,0.39285923221154717,fpgrowth,Portfolio-wide,356255,40488,"{card_history_not_observed, leverage_3_to_6x} -> {credit_medium}","{card_history_not_observed, leverage_3_to_6x} -> {credit_medium}"
"frozenset({'credit_medium', 'previous_approval_high'})",frozenset({'leverage_3_to_6x'}),0.1727217863608932,0.3596637240179085,0.08531529382043761,0.49394633773747415,1.3733560121645167,1.0,0.023193532918853163,1.2653525183854983,0.328615790989264,0.1908319782006768,0.2097063976480401,0.365577420734001,fpgrowth,Portfolio-wide,356255,30394,"{credit_medium, previous_approval_high} -> {leverage_3_to_6x}","{credit_medium, previous_approval_high} -> {leverage_3_to_6x}"
"frozenset({'previous_approval_high', 'leverage_3_to_6x'})",frozenset({'credit_medium'}),0.1907032883749,0.3439278045220418,0.08531529382043761,0.44737190715200403,1.3007727240131661,1.0,0.019727130534524434,1.1871857474650955,0.2857125068869535,0.18987824153032093,0.15767182840998417,0.34771677152484554,fpgrowth,Portfolio-wide,356255,30394,"{leverage_3_to_6x, previous_approval_high} -> {credit_medium}","{leverage_3_to_6x, previous_approval_high} -> {credit_medium}"
"frozenset({'bureau_debt_low', 'credit_medium'})",frozenset({'leverage_3_to_6x'}),0.16775062806136054,0.3596637240179085,0.08115815918373076,0.4838024162511295,1.345152107214015,1.0,0.020824343588838765,1.2404867751058948,0.30830861251410174,0.18186449953139053,0.193864843972533,0.3547262635371715,fpgrowth,Portfolio-wide,356255,28913,"{bureau_debt_low, credit_medium} -> {leverage_3_to_6x}","{bureau_debt_low, credit_medium} -> {leverage_3_to_6x}"
"frozenset({'bureau_debt_low', 'leverage_3_to_6x'})",frozenset({'credit_medium'}),0.18350338942611333,0.3439278045220418,0.08115815918373076,0.4422706274665769,1.2859403097147166,1.0,0.01804624133605434,1.1763271360405922,0.2723329477161857,0.18185763615893127,0.14989634314999573,0.3391225164494467,fpgrowth,Portfolio-wide,356255,28913,"{bureau_debt_low, leverage_3_to_6x} -> {credit_medium}","{bureau_debt_low, leverage_3_to_6x} -> {credit_medium}"
"frozenset({'credit_medium', 'repayment_some_late'})",frozenset({'leverage_3_to_6x'}),0.15694095521466364,0.3596637240179085,0.07266143633071817,0.462985816744469,1.287274155904074,1.0,0.016215467927284448,1.1924010500061522,0.26470827319840284,0.16367280613567534,0.16135598841107998,0.3325059261976021,fpgrowth,Portfolio-wide,356255,25886,"{credit_medium, repayment_some_late} -> {leverage_3_to_6x}","{credit_medium, repayment_some_late} -> {leverage_3_to_6x}"
"frozenset({'repayment_some_late', 'leverage_3_to_6x'})",frozenset({'credit_medium'}),0.15936899131240262,0.3439278045220418,0.07266143633071817,0.4559320839791462,1.3256621825407728,1.0,0.01785000903975118,1.2058645183054892,0.29223286506365925,0.16873077123637695,0.17071944250816426,0.33360076441583364,fpgrowth,Portfolio-wide,356255,25886,"{leverage_3_to_6x, repayment_some_late} -> {credit_medium}","{leverage_3_to_6x, repayment_some_late} -> {credit_medium}"
"frozenset({'previous_deep', 'credit_medium'})",frozenset({'repayment_some_late'}),0.1399783862682629,0.44470674095802165,0.08379671864254537,0.5986404106842064,1.3461464726047752,1.0,0.021547386680623087,1.38353056417214,0.29899107652605444,0.16729618255587186,0.27721148639866316,0.39353591080006856,fpgrowth,Portfolio-wide,356255,29853,"{credit_medium, previous_deep} -> {repayment_some_late}","{credit_medium, previous_deep} -> {repayment_some_late}"
"frozenset({'credit_medium', 'repayment_some_late'})",frozenset({'previous_deep'}),0.15694095521466364,0.3972912660874935,0.08379671864254537,0.5339378655362989,1.3439456416812152,1.0,0.021445447844331042,1.2931939527892455,0.30356389410688106,0.17812583907634477,0.2267207886000901,0.37242898914916645,fpgrowth,Portfolio-wide,356255,29853,"{credit_medium, repayment_some_late} -> {previous_deep}","{credit_medium, repayment_some_late} -> {previous_deep}"
"frozenset({'previous_deep', 'credit_medium'})",frozenset({'leverage_3_to_6x'}),0.1399783862682629,0.3596637240179085,0.0626966639064715,0.44790246250100274,1.245336775967711,1.0,0.012351516219210795,1.1598245463705847,0.22906908152744235,0.14348853941823417,0.13780062412950353,0.3111113473807421,fpgrowth,Portfolio-wide,356255,22336,"{credit_medium, previous_deep} -> {leverage_3_to_6x}","{credit_medium, previous_deep} -> {leverage_3_to_6x}"
"frozenset({'previous_deep', 'leverage_3_to_6x'})",frozenset({'credit_medium'}),0.1387377019269905,0.3439278045220418,0.0626966639064715,0.4519079027232631,1.3139615255919241,1.0,0.014980910678288203,1.1970108650311393,0.27743314537751407,0.14928884611271523,0.16458569490596411,0.31710195260218454,fpgrowth,Portfolio-wide,356255,22336,"{leverage_3_to_6x, previous_deep} -> {credit_medium}","{leverage_3_to_6x, previous_deep} -> {credit_medium}"
"frozenset({'credit_file_established', 'credit_medium'})",frozenset({'leverage_3_to_6x'}),0.13999522813714896,0.3596637240179085,0.06668818683246551,0.4763604282792637,1.3244605904585045,1.0,0.016336981735921824,1.2228569240439129,0.28485382326424946,0.15402468751620765,0.18224284432796825,0.33088929539958256,fpgrowth,Portfolio-wide,356255,23758,"{credit_file_established, credit_medium} -> {leverage_3_to_6x}","{credit_file_established, credit_medium} -> {leverage_3_to_6x}"
"frozenset({'credit_file_established', 'leverage_3_to_6x'})",frozenset({'credit_medium'}),0.14725126664888913,0.3439278045220418,0.06668818683246551,0.4528870165271927,1.3168083841216969,1.0,0.016044381980823315,1.1991530365693954,0.2821324240968784,0.15710157577681233,0.16607808219303138,0.32339435951149476,fpgrowth,Portfolio-wide,356255,23758,"{credit_file_established, leverage_3_to_6x} -> {credit_medium}","{credit_file_established, leverage_3_to_6x} -> {credit_medium}"
"frozenset({'credit_medium', 'previous_two_to_four'})",frozenset({'leverage_3_to_6x'}),0.13120657955677814,0.3596637240179085,0.06435839496989516,0.49051194831311645,1.3638071219234016,1.0,0.01716814795085235,1.2568229497472558,0.3070447806164921,0.15089471986942818,0.20434298227837308,0.33472620797792996,fpgrowth,Portfolio-wide,356255,22928,"{credit_medium, previous_two_to_four} -> {leverage_3_to_6x}","{credit_medium, previous_two_to_four} -> {leverage_3_to_6x}"
"frozenset({'previous_two_to_four', 'leverage_3_to_6x'})",frozenset({'credit_medium'}),0.14035732831819905,0.3439278045220418,0.06435839496989516,0.45853248805071695,1.3332230835129537,1.0,0.01608560719283756,1.2116556967861254,0.29074636192586234,0.15326100761358546,0.1746830368953282,0.32283005905237316,fpgrowth,Portfolio-wide,356255,22928,"{leverage_3_to_6x, previous_two_to_four} -> {credit_medium}","{leverage_3_to_6x, previous_two_to_four} -> {credit_medium}"
"frozenset({'external_score_weak', 'leverage_under_3x'})",frozenset({'burden_under_20pct'}),0.17040883636720888,0.6564820142875187,0.1558743035185471,0.9147078686850385,1.393347949795354,1.0,0.04400396736780965,4.027546039903251,0.3402931370607782,0.23229576704747484,0.7517098525771236,0.5760733357321505,fpgrowth,Portfolio-wide,356255,55531,"{external_score_weak, leverage_under_3x} -> {burden_under_20pct}","{external_score_weak, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'external_score_weak', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.22356458154973263,0.47446632327967325,0.1558743035185471,0.6972227104939357,1.469488299347558,1.0,0.04980043849508679,1.735710355217381,0.4114843312439814,0.2875078955815808,0.42386700811336725,0.5128741236149004,fpgrowth,Portfolio-wide,356255,55531,"{burden_under_20pct, external_score_weak} -> {leverage_under_3x}","{burden_under_20pct, external_score_weak} -> {leverage_under_3x}"
"frozenset({'external_score_weak', 'previous_deep'})",frozenset({'repayment_some_late'}),0.13847384598110904,0.44470674095802165,0.0845153050483502,0.610334063082786,1.3724416719385841,1.0,0.022935052294168153,1.4250495268719179,0.3149893753199224,0.16948303424672956,0.2982700031520525,0.4001906698904326,fpgrowth,Portfolio-wide,356255,30109,"{external_score_weak, previous_deep} -> {repayment_some_late}","{external_score_weak, previous_deep} -> {repayment_some_late}"
"frozenset({'external_score_weak', 'repayment_some_late'})",frozenset({'previous_deep'}),0.1562700874373693,0.3972912660874935,0.0845153050483502,0.5408284236240839,1.3612894865526188,1.0,0.022430564158754433,1.3126002673542645,0.3145584724467388,0.18018551765409935,0.23815343873451694,0.37677862535761664,fpgrowth,Portfolio-wide,356255,30109,"{external_score_weak, repayment_some_late} -> {previous_deep}","{external_score_weak, repayment_some_late} -> {previous_deep}"
"frozenset({'external_score_weak', 'credit_medium'})",frozenset({'leverage_3_to_6x'}),0.12372317581507628,0.3596637240179085,0.060776690853461705,0.4912312543957166,1.36580706251948,1.0,0.01627795269248894,1.2585998678467176,0.3056478929974057,0.14381264238793282,0.2054663078021331,0.3301066208606436,fpgrowth,Portfolio-wide,356255,21652,"{credit_medium, external_score_weak} -> {leverage_3_to_6x}","{credit_medium, external_score_weak} -> {leverage_3_to_6x}"
"frozenset({'external_score_weak', 'leverage_3_to_6x'})",frozenset({'credit_medium'}),0.11668608159885475,0.3439278045220418,0.060776690853461705,0.5208563868174164,1.514435238934093,1.0,0.020645102990887766,1.3692600244009803,0.3845607268642348,0.1520035943949903,0.26967852549593196,0.3487849503419305,fpgrowth,Portfolio-wide,356255,21652,"{external_score_weak, leverage_3_to_6x} -> {credit_medium}","{external_score_weak, leverage_3_to_6x} -> {credit_medium}"
"frozenset({'external_score_weak', 'leverage_under_3x'})",frozenset({'credit_small'}),0.17040883636720888,0.334033206551487,0.11042371335139156,0.6479928840863793,1.9399055883580227,1.0,0.05350150331494513,1.8919128714771072,0.5840358685481036,0.28025019412841684,0.47143443280278974,0.48928496903035784,fpgrowth,Portfolio-wide,356255,39339,"{external_score_weak, leverage_under_3x} -> {credit_small}","{external_score_weak, leverage_under_3x} -> {credit_small}"
"frozenset({'external_score_weak', 'credit_small'})",frozenset({'leverage_under_3x'}),0.12634489340500485,0.47446632327967325,0.11042371335139156,0.873986358890049,1.8420408699373159,1.0,0.050477316312356676,4.170450691618233,0.52323150948346,0.2251764423049404,0.760217762073102,0.5533594081249709,fpgrowth,Portfolio-wide,356255,39339,"{credit_small, external_score_weak} -> {leverage_under_3x}","{credit_small, external_score_weak} -> {leverage_under_3x}"
"frozenset({'external_score_weak', 'credit_small'})",frozenset({'burden_under_20pct'}),0.12634489340500485,0.6564820142875187,0.108354970456555,0.8576125835906778,1.3063763590255348,1.0,0.025411820339095573,2.412558598050319,0.26843980732052325,0.1606515623179238,0.5855022958579583,0.5113332827092887,fpgrowth,Portfolio-wide,356255,38602,"{credit_small, external_score_weak} -> {burden_under_20pct}","{credit_small, external_score_weak} -> {burden_under_20pct}"
"frozenset({'external_score_weak', 'burden_under_20pct'})",frozenset({'credit_small'}),0.22356458154973263,0.334033206551487,0.108354970456555,0.48466966325992517,1.4509625203541536,1.0,0.03367697641015639,1.2923104773170322,0.4002938487101482,0.2411946640007498,0.2261921437980588,0.4045267459836235,fpgrowth,Portfolio-wide,356255,38602,"{burden_under_20pct, external_score_weak} -> {credit_small}","{burden_under_20pct, external_score_weak} -> {credit_small}"
"frozenset({'leverage_under_3x', 'income_q3'})",frozenset({'burden_under_20pct'}),0.1251996463207534,0.6564820142875187,0.11623696509522673,0.9284128870255364,1.4142244064875789,1.0,0.03404564909049361,4.798600913477543,0.3348176982293637,0.17467562049707255,0.7916059247203993,0.5527366412679793,fpgrowth,Portfolio-wide,356255,41410,"{income_q3, leverage_under_3x} -> {burden_under_20pct}","{income_q3, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'income_q3', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.18809279869756215,0.47446632327967325,0.11623696509522673,0.6179766896983987,1.3024669178346164,1.0,0.026993266461810703,1.37565866414127,0.2860255215634528,0.21276267790165954,0.2730754902603461,0.4314806687424497,fpgrowth,Portfolio-wide,356255,41410,"{burden_under_20pct, income_q3} -> {leverage_under_3x}","{burden_under_20pct, income_q3} -> {leverage_under_3x}"
"frozenset({'credit_medium', 'income_q3'})",frozenset({'burden_under_20pct'}),0.09827230495010596,0.6564820142875187,0.08004378885910374,0.8145101399600115,1.240719657558328,1.0,0.015529788156780883,1.8519502124721245,0.21516047050436143,0.11863426648195068,0.46002868043351786,0.4682192602525873,fpgrowth,Portfolio-wide,356255,28516,"{credit_medium, income_q3} -> {burden_under_20pct}","{credit_medium, income_q3} -> {burden_under_20pct}"
"frozenset({'credit_medium', 'burden_under_20pct'})",frozenset({'income_q3'}),0.22074076153317146,0.2616272052322073,0.08004378885910374,0.3626144455747711,1.3859967095277137,1.0,0.022292000338350965,1.1584398009045411,0.3573875699492068,0.19895346403404732,0.13676999079350266,0.3342802073591943,fpgrowth,Portfolio-wide,356255,28516,"{burden_under_20pct, credit_medium} -> {income_q3}","{burden_under_20pct, credit_medium} -> {income_q3}"
"frozenset({'income_q3', 'burden_under_20pct'})",frozenset({'credit_medium'}),0.18809279869756215,0.3439278045220418,0.08004378885910374,0.4255547762240893,1.237337518597791,1.0,0.01535344555664482,1.1420970500294212,0.2362500027121269,0.17709711276309006,0.12441766662978467,0.32914452651532233,fpgrowth,Portfolio-wide,356255,28516,"{burden_under_20pct, income_q3} -> {credit_medium}","{burden_under_20pct, income_q3} -> {credit_medium}"
"frozenset({'leverage_under_3x', 'credit_medium'})",frozenset({'income_q3'}),0.14880913952084884,0.2616272052322073,0.05785462660173191,0.3887840947674199,1.4860231925130052,1.0,0.01892210731588262,1.2080392353121552,0.3842416640622297,0.16408856053308282,0.17221231664582326,0.30495896367665243,fpgrowth,Portfolio-wide,356255,20611,"{credit_medium, leverage_under_3x} -> {income_q3}","{credit_medium, leverage_under_3x} -> {income_q3}"
"frozenset({'leverage_under_3x', 'income_q3'})",frozenset({'credit_medium'}),0.1251996463207534,0.3439278045220418,0.05785462660173191,0.46209896195323186,1.3435929165291336,1.0,0.014794987115699064,1.2196894020883366,0.29232606890690865,0.14067213584679017,0.18011913665248475,0.3151581599508745,fpgrowth,Portfolio-wide,356255,20611,"{income_q3, leverage_under_3x} -> {credit_medium}","{income_q3, leverage_under_3x} -> {credit_medium}"
"frozenset({'credit_medium', 'income_q3'})",frozenset({'leverage_under_3x'}),0.09827230495010596,0.47446632327967325,0.05785462660173191,0.588717509283062,1.2407993579262813,1.0,0.0112277273918363,1.2777924871156774,0.2152178834321936,0.1123643896854386,0.2174003133660068,0.3553268610835446,fpgrowth,Portfolio-wide,356255,20611,"{credit_medium, income_q3} -> {leverage_under_3x}","{credit_medium, income_q3} -> {leverage_under_3x}"
"frozenset({'previous_deep', 'income_q3'})",frozenset({'repayment_some_late'}),0.1123717561858781,0.44470674095802165,0.06742080812900872,0.5999800164863988,1.349158807878368,1.0,0.017448330659857465,1.3881637966296692,0.29156058723929956,0.13768967513743743,0.2796239158319027,0.37579368055066836,fpgrowth,Portfolio-wide,356255,24019,"{income_q3, previous_deep} -> {repayment_some_late}","{income_q3, previous_deep} -> {repayment_some_late}"
"frozenset({'repayment_some_late', 'income_q3'})",frozenset({'previous_deep'}),0.11975410871426366,0.3972912660874935,0.06742080812900872,0.5629936947706444,1.4170804717530818,1.0,0.019843546658739573,1.3791762880770904,0.33436540446365365,0.14994912005793448,0.2749295295714189,0.3663474518209115,fpgrowth,Portfolio-wide,356255,24019,"{income_q3, repayment_some_late} -> {previous_deep}","{income_q3, repayment_some_late} -> {previous_deep}"
"frozenset({'previous_approval_high', 'income_q3'})",frozenset({'credit_large'}),0.13129640285750374,0.3220389889264712,0.05242312388598055,0.399273115980759,1.2398284981323242,1.0,0.0101405630600674,1.128567788638895,0.22267299643813515,0.13075959027354772,0.11392119280132364,0.2810290689728772,fpgrowth,Portfolio-wide,356255,18676,"{income_q3, previous_approval_high} -> {credit_large}","{income_q3, previous_approval_high} -> {credit_large}"
"frozenset({'credit_large', 'income_q3'})",frozenset({'leverage_3_to_6x'}),0.09600988056307981,0.3596637240179085,0.060560553536090724,0.6307741784586599,1.753788709664954,1.0,0.02602928235025883,1.7342673199533978,0.4754541852232419,0.15327398924417987,0.4233876239870153,0.399577611503235,fpgrowth,Portfolio-wide,356255,21575,"{credit_large, income_q3} -> {leverage_3_to_6x}","{credit_large, income_q3} -> {leverage_3_to_6x}"
"frozenset({'credit_large', 'leverage_3_to_6x'})",frozenset({'income_q3'}),0.15630657815328908,0.2616272052322073,0.060560553536090724,0.3874472479123642,1.4809134530504398,1.0,0.019666500334436114,1.205402787353988,0.38490414215308405,0.1694602406610324,0.17040178561796204,0.309461881149925,fpgrowth,Portfolio-wide,356255,21575,"{credit_large, leverage_3_to_6x} -> {income_q3}","{credit_large, leverage_3_to_6x} -> {income_q3}"
"frozenset({'income_q3', 'leverage_3_to_6x'})",frozenset({'credit_large'}),0.10097823188446478,0.3220389889264712,0.060560553536090724,0.5997387001723468,1.8623170510241562,1.0,0.02804162583643493,1.6937960561399492,0.5150425939521973,0.16708356888954287,0.4096101497136941,0.39389609159652833,fpgrowth,Portfolio-wide,356255,21575,"{income_q3, leverage_3_to_6x} -> {credit_large}","{income_q3, leverage_3_to_6x} -> {credit_large}"
"frozenset({'income_q3', 'external_score_strong'})",frozenset({'credit_large'}),0.08701912955607641,0.3220389889264712,0.037470351293315184,0.43059901293506664,1.3371021141585504,1.0,0.009446798793814732,1.1906565434109715,0.27614375292616933,0.10083849524097296,0.16012723775471135,0.2734762375183666,fpgrowth,Portfolio-wide,356255,13349,"{external_score_strong, income_q3} -> {credit_large}","{external_score_strong, income_q3} -> {credit_large}"
"frozenset({'burden_20_to_35pct', 'income_q3'})",frozenset({'credit_large'}),0.0688664018750614,0.3220389889264712,0.0506575346310929,0.7355914241460829,2.2841688411648664,1.0,0.02847986820024408,2.5640658926588484,0.6037844550405489,0.1488842139999175,0.6099944221936379,0.44644695675611795,fpgrowth,Portfolio-wide,356255,18047,"{burden_20_to_35pct, income_q3} -> {credit_large}","{burden_20_to_35pct, income_q3} -> {credit_large}"
"frozenset({'burden_20_to_35pct', 'credit_large'})",frozenset({'income_q3'}),0.13865068560441257,0.2616272052322073,0.0506575346310929,0.365360866484462,1.3964941687168422,1.0,0.014382743252881004,1.1634529857584255,0.3296236510790668,0.144892978146025,0.14048954943535993,0.2794928702098082,fpgrowth,Portfolio-wide,356255,18047,"{burden_20_to_35pct, credit_large} -> {income_q3}","{burden_20_to_35pct, credit_large} -> {income_q3}"
"frozenset({'credit_large', 'income_q3'})",frozenset({'burden_20_to_35pct'}),0.09600988056307981,0.2896268122552666,0.0506575346310929,0.5276283475616887,1.8217524249676726,1.0,0.022850498978599212,1.503843814669856,0.4989855329807231,0.1512259297122459,0.3350373288468567,0.351267290149168,fpgrowth,Portfolio-wide,356255,18047,"{credit_large, income_q3} -> {burden_20_to_35pct}","{credit_large, income_q3} -> {burden_20_to_35pct}"
"frozenset({'burden_20_to_35pct', 'income_q3'})",frozenset({'leverage_3_to_6x'}),0.0688664018750614,0.3596637240179085,0.033043746754431516,0.47982391782831985,1.3340903899566703,1.0,0.008275000196333052,1.2309990749839077,0.26894701598236165,0.08355217397476117,0.1876517047642197,0.28584896138036664,fpgrowth,Portfolio-wide,356255,11772,"{burden_20_to_35pct, income_q3} -> {leverage_3_to_6x}","{burden_20_to_35pct, income_q3} -> {leverage_3_to_6x}"
"frozenset({'external_score_weak', 'income_q3'})",frozenset({'bureau_debt_moderate'}),0.08626124545620413,0.29571234087942627,0.03229989754529761,0.3744427451108001,1.2662398329310016,1.0,0.0067913827242687096,1.1258564321907174,0.23010974740981854,0.09237154118468688,0.1117872835223075,0.24183508507284207,fpgrowth,Portfolio-wide,356255,11507,"{external_score_weak, income_q3} -> {bureau_debt_moderate}","{external_score_weak, income_q3} -> {bureau_debt_moderate}"
"frozenset({'credit_file_established', 'income_q3'})",frozenset({'bureau_debt_moderate'}),0.10861601942428878,0.29571234087942627,0.04348009150748761,0.40031011758625146,1.353714614668293,1.0,0.011360994146525943,1.1744197789127604,0.29313053572385495,0.12049411142399302,0.14851570285561128,0.27367260523400316,fpgrowth,Portfolio-wide,356255,15490,"{credit_file_established, income_q3} -> {bureau_debt_moderate}","{credit_file_established, income_q3} -> {bureau_debt_moderate}"
"frozenset({'bureau_debt_moderate', 'income_q3'})",frozenset({'credit_file_established'}),0.0810290381889377,0.40597886345454803,0.04348009150748761,0.5365988845394395,1.3217409398445572,1.0,0.010584014676727517,1.2818724787813083,0.2648855061511068,0.09803239056003138,0.21989120091671513,0.3218491408149933,fpgrowth,Portfolio-wide,356255,15490,"{bureau_debt_moderate, income_q3} -> {credit_file_established}","{bureau_debt_moderate, income_q3} -> {credit_file_established}"
"frozenset({'leverage_under_3x', 'income_q3'})",frozenset({'credit_small'}),0.1251996463207534,0.334033206551487,0.06734501971902149,0.5379010380467681,1.6103220503134543,1.0,0.025524180399388148,1.4411778607628947,0.4332488025969425,0.17184769217545773,0.3061231183008564,0.3697563946042616,fpgrowth,Portfolio-wide,356255,23992,"{income_q3, leverage_under_3x} -> {credit_small}","{income_q3, leverage_under_3x} -> {credit_small}"
"frozenset({'income_q3', 'credit_small'})",frozenset({'leverage_under_3x'}),0.06734501971902149,0.47446632327967325,0.06734501971902149,1.0,2.1076311445829465,1.0,0.03539207582174027,inf,0.5634813385781745,0.14193846099236238,1.0,0.5709692304961812,fpgrowth,Portfolio-wide,356255,23992,"{credit_small, income_q3} -> {leverage_under_3x}","{credit_small, income_q3} -> {leverage_under_3x}"
"frozenset({'income_q3', 'credit_small'})",frozenset({'burden_under_20pct'}),0.06734501971902149,0.6564820142875187,0.06693800788760859,0.9939563187729242,1.5140648138725736,1.0,0.022727213690232693,56.83919664285341,0.3640427600217656,0.10190154687633536,0.9824065071453515,0.5479605217595247,fpgrowth,Portfolio-wide,356255,23847,"{credit_small, income_q3} -> {burden_under_20pct}","{credit_small, income_q3} -> {burden_under_20pct}"
"frozenset({'previous_deep', 'income_q3'})",frozenset({'previous_outcome_mixed'}),0.1123717561858781,0.3234901966288192,0.051631556048336164,0.4594709364774061,1.4203550563994822,1.0,0.015280394544240725,1.2515697101695307,0.3334173853087152,0.1343765524093393,0.20100335452785495,0.30953936428625395,fpgrowth,Portfolio-wide,356255,18394,"{income_q3, previous_deep} -> {previous_outcome_mixed}","{income_q3, previous_deep} -> {previous_outcome_mixed}"
"frozenset({'previous_outcome_mixed', 'income_q3'})",frozenset({'previous_deep'}),0.08894752354352921,0.3972912660874935,0.051631556048336164,0.5804721030042919,1.461074412032147,1.0,0.01629348180438031,1.4366356521904249,0.3463819821895286,0.11880049860815989,0.30392928890821447,0.3552155268336847,fpgrowth,Portfolio-wide,356255,18394,"{income_q3, previous_outcome_mixed} -> {previous_deep}","{income_q3, previous_outcome_mixed} -> {previous_deep}"
frozenset({'credit_file_deep'}),frozenset({'previous_deep'}),0.2207828662053866,0.3972912660874935,0.11391278718895173,0.5159493992753162,1.2986678623881232,1.0,0.026197682743788017,1.2451358040051534,0.29514260547577426,0.2259451032793274,0.1968747531125839,0.40133650609109434,fpgrowth,Portfolio-wide,356255,40582,{credit_file_deep} -> {previous_deep},{credit_file_deep} -> {previous_deep}
frozenset({'credit_file_deep'}),frozenset({'bureau_debt_moderate'}),0.2207828662053866,0.29571234087942627,0.08808297427404528,0.3989574725065158,1.3491404224796513,1.0,0.02279475608238124,1.1717767494051556,0.3321119365342194,0.20560331271621762,0.14659511676806763,0.3484122809475597,fpgrowth,Portfolio-wide,356255,31380,{credit_file_deep} -> {bureau_debt_moderate},{credit_file_deep} -> {bureau_debt_moderate}
"frozenset({'leverage_under_3x', 'credit_file_deep'})",frozenset({'burden_under_20pct'}),0.10957039199449832,0.6564820142875187,0.10317890275224208,0.9416677340847958,1.4344151303319248,1.0,0.03124791110942081,5.888987515277436,0.34011868630861863,0.15565398556861682,0.8301915231768174,0.5494185810990521,fpgrowth,Portfolio-wide,356255,36758,"{credit_file_deep, leverage_under_3x} -> {burden_under_20pct}","{credit_file_deep, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'credit_file_deep', 'burden_under_20pct'})",frozenset({'leverage_under_3x'}),0.15956828676088758,0.47446632327967325,0.10317890275224208,0.6466128379685823,1.3628213557897504,1.0,0.027469124420767183,1.487132904600548,0.31677542297828304,0.19436336717428088,0.3275651443751724,0.4320379534365514,fpgrowth,Portfolio-wide,356255,36758,"{burden_under_20pct, credit_file_deep} -> {leverage_under_3x}","{burden_under_20pct, credit_file_deep} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'credit_file_deep'})",frozenset({'previous_deep'}),0.10957039199449832,0.3972912660874935,0.05958933909699513,0.543845267068016,1.3688830172980637,1.0,0.01605797933579793,1.3212813337231661,0.3026374950009752,0.13322831878400684,0.24315891364168826,0.3469171579339882,fpgrowth,Portfolio-wide,356255,21229,"{credit_file_deep, leverage_under_3x} -> {previous_deep}","{credit_file_deep, leverage_under_3x} -> {previous_deep}"
"frozenset({'external_score_weak', 'credit_file_deep'})",frozenset({'previous_deep'}),0.07886766501522785,0.3972912660874935,0.0437972800381749,0.5553261914083354,1.397781020653091,1.0,0.012463845550910714,1.3553951734224186,0.3089462233865453,0.10129779070446858,0.2622077903118347,0.33278295835492333,fpgrowth,Portfolio-wide,356255,15603,"{credit_file_deep, external_score_weak} -> {previous_deep}","{credit_file_deep, external_score_weak} -> {previous_deep}"
